,recipe,amount,unit,ingredient,price,instruction
43,great-vegan-ramen-recipe,4.0,-1.0,medium garlic cloves,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
44,great-vegan-ramen-recipe,2.0,14.8,mirin,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
45,great-vegan-ramen-recipe,1.0,14.8,spicy paste (for ex: fermented gochujang paste or a favorite curry paste),167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
46,great-vegan-ramen-recipe,2.0,-1.0,segment of ginger,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
47,great-vegan-ramen-recipe,1.0,14.8,turmeric powder,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
48,great-vegan-ramen-recipe,3.0,14.8,seeds (blend of sesame and hemp),167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
49,great-vegan-ramen-recipe,2.0,14.8,crushed red pepper flakes,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
50,great-vegan-ramen-recipe,2.0,14.8,hot paprika,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
51,great-vegan-ramen-recipe,2.0,14.8,toasted sesame oil,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
52,great-vegan-ramen-recipe,6.0,14.8,organic sunflower oil,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
53,great-vegan-ramen-recipe,2.0,14.8,sake,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
54,great-vegan-ramen-recipe,1.0,14.8,brown sugar,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
55,great-vegan-ramen-recipe,2.0,14.8,white or chickpea miso,167.24999999999994,"Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!åÊ Pour one cup of broth over each plate of noodles. Top with any extra toppings, nuts, or vegetables you might be using. Combine the miso, chile flakes, scallions, ginger, garlic, mirin, and spice paste in a small saucepan over gentle heat. You just want to warm this for a few minutes, to get the ginger, garlic, and scallions to sweat a bit. Combine the ginger, turmeric, seeds, red pepper flakes, and paprika with the sesame and sunflower oil in a small saucepan over very gentle heat. Bring barely to a simmer. Stir constantly for a minute, remove from heat and add the sake, brown sugar, and miso. Return to heat, and allow the flavors to combine, stirring constantly for another thirty seconds or so. Toss whatever raw vegetables you're using with the Spicy Turmeric Oil, and divide them between bowls. Cook the noodles according to package, and divide into four bowls. Gently heat the cashew milk (if serving hot), just until very hot (not simmering). Stir some of the milk into the 3 tablespoons of Miso Tare to thin it out, and then add it back to the cashew milk. Taste, and add more Miso Tare if needed. The broth should taste great at this point!Â "
56,instant-pot-minestrone-soup-recipe,2.0,14.8,extra virgin olive oil,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
57,instant-pot-minestrone-soup-recipe,1.0,-1.0,medium onion,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
58,instant-pot-minestrone-soup-recipe,3.0,-1.0,carrots,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
59,instant-pot-minestrone-soup-recipe,3.0,-1.0,celery stalks,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
60,instant-pot-minestrone-soup-recipe,2.0,-1.0,medium cloves garlic,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
61,instant-pot-minestrone-soup-recipe,1.0,14.8,crushed red chile flakes,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
62,instant-pot-minestrone-soup-recipe,1.5,236.6,dried cannellini beans,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
63,instant-pot-minestrone-soup-recipe,5.0,-1.0,medium waxy potatoes,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
64,instant-pot-minestrone-soup-recipe,3.0,-1.0,chunk of Parmesan rind,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
65,instant-pot-minestrone-soup-recipe,8.0,236.6,of water,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
66,instant-pot-minestrone-soup-recipe,1.0,-1.0,medium bunch kale or chard,48.62999999999999,"Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÌ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL. Close and seal the pot, and pressure cook on MANUAL for 40 minutes* (high). Carefully QUICK RELEASE. Gently shake or tap the pressure cooker, and then carefully open away from you. Remove the Parmesan rind, and gently stir in the salt. Taste and adjust with more if needed. Stir in the kale, and once it has collapsed stir in the tomatoes. Serve as-is, or topped with chopped olives, and a dusting of cheese. Press the SAUTE button on the Instant Pot, and press it again to bump it to SAUTE MORE. Heat the olive oil in the Instant Pot. When hot, sautÃ© the onion, carrots, celery, and garlic until softened, 5-7 minutes. Stir in the chile flakes. Add the beans, potatoes, Parmesan rind (if using), and 8 cups of water. Press CANCEL."
